col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col 190
4.0927,3.6708,1.75,4.2314,1.4289,3.8399,-0.36435,12.551,13.686,8.9842,11.462,6.6969,10.468,5.6327,2.3168,4.7595,4.3872,1.7813,2.8693,0.55753,1.547,2.4023,4.295,3.9259,2.0329,3.0887,2.2431,1.1164,2.4023,4.295,3.9259,2.0329,3.0887,2.2431,1.1164,-4.9916,-3.6957,-2.5196,-6.0788,-2.2196,-4.4992,-3.6952,312,312,312,312,312,312,312,544,544,624,544,624,544,616,328,328,328,328,336,328,328,-10.942,-12.462,-7.9895,-11.325,-7.2365,-8.6967,-6.2315,8.9145,7.8754,6.2109,7.5582,4.9449,6.5235,5.8137,-1.2349,-1.4263,1.7514,-0.65179,1.9856,-1.6839,3.5121,9.287,13.391,14.462,6.5589,14.003,9.2773,16.757,9.287,13.391,14.462,6.5589,14.003,9.2773,16.757,-6.9377,-2.6542,-3.9847,-7.508,-1.3718,-5.6887,0.50912,264,264,272,264,256,264,248,528,576,648,520,640,536,664,352,352,352,352,360,352,352,-8.6453,-9.7262,-5.1566,-9.0691,-5.6893,-5.1228,-3.5337,11.962,10.901,9.4189,10.377,7.4014,9.7301,6.9163,-0.81555,0.51314,4.831,-0.99275,4.9969,-0.81748,4.2704,7.6205,12.073,12.229,8.0135,12.647,7.3719,15.054,7.6205,12.073,12.229,8.0135,12.647,7.3719,15.054,-6.3539,-4.5269,-4.3706,-6.3924,-1.2453,-6.8748,-0.297,280,280,280,280,248,272,272,648,656,656,656,656,648,656,456,456,400,456,376,344,408,-
4.6085,4.7442,0.79166,7.1281,1.1309,5.5945,0.49401,5.3521,6.6992,4.958,4.3086,3.4423,6.4236,4.2958,1.06,1.7489,2.1837,-0.90618,0.65189,1.6782,1.144,7.4813,8.8235,5.7419,6.2522,5.5489,6.1365,5.7491,7.4813,8.8235,5.7419,6.2522,5.5489,6.1365,5.7491,-2.966,-5.0482,-3.5537,-3.4224,-4.1483,-1.9494,-2.2771,208,208,208,208,208,208,208,528,528,464,472,464,472,464,328,328,328,328,328,328,328,-12.671,-13.774,-5.4817,-12.688,-5.8638,-12.38,-6.3879,4.8822,3.6875,3.1375,1.6982,0.79459,4.2662,2.5393,-1.6563,-2.5923,0.72993,-3.3261,-2.5111,-2.6108,-0.98973,11.961,8.3145,8.9048,8.6105,7.0533,9.608,10.216,11.961,8.3145,8.9048,8.6105,7.0533,9.608,10.216,-8.5616,-5.8533,-3.4903,-8.1295,-3.4515,-7.473,-2.8024,216,216,216,208,208,216,208,560,560,560,560,560,560,560,344,328,328,336,352,344,328,-12.83,-13.996,-4.1688,-9.6479,-4.1166,-11.409,-5.7917,7.818,10.731,8.1153,7.6608,5.8093,5.7717,4.9922,1.2162,6.3075,5.5465,2.3588,1.6272,2.237,3.605,11.25,11.707,11.398,7.2447,8.5631,9.065,11.861,11.25,11.707,11.398,7.2447,8.5631,9.065,11.861,-7.8723,-3.2383,-2.5299,-5.7125,-1.7585,-8.4338,-2.8427,272,264,208,272,208,264,208,552,656,656,608,528,560,648,344,328,328,336,336,336,328,-
4.3847,3.7137,1.8974,3.9432,2.1604,5.5995,2.2951,2.8385,4.8641,4.1575,3.2242,3.3632,0.26403,2.263,-0.26403,2.0238,3.046,0.038843,1.4905,-1.2517,1.8993,6.5432,6.2918,6.0403,7.1675,5.7908,6.6264,5.4332,6.5737,6.2918,6.0403,7.7207,5.7908,7.1356,5.4332,3.6877,1.6516,-1.1155,4.7823,-1.4005,4.6353,-0.91395,208,208,208,208,208,208,208,600,600,600,600,600,536,600,576,424,328,576,328,576,432,-15.709,-13.483,-3.2847,-15.568,-3.8067,-15.182,-2.9326,1.2003,1.5714,4.2648,-2.2797,2.2168,1.525,3.2297,-5.6791,-7.0078,-0.83953,-5.8134,-0.57865,-5.2698,0.21558,6.3704,5.0864,12.632,6.6428,13.147,6.8268,12.166,6.3704,5.0864,12.632,6.6428,13.147,6.8268,12.166,-6.6336,-6.373,-4.2839,-5.355,-2.8686,-3.8591,-3.7743,240,248,240,240,208,240,216,464,464,464,464,464,464,464,328,328,328,328,328,328,328,-17.913,-16.961,-5.6771,-16.697,-5.7389,-18.056,-5.748,9.2193,1.997,6.2011,9.2533,6.314,9.6208,3.6898,-3.1933,-6.4134,1.3769,-0.65722,-0.39066,-4.8416,0.36576,17.075,20.405,15.731,17.083,19.708,11.501,10.549,17.075,20.405,15.731,17.083,19.708,12.03,10.549,4.5235,2.6597,-1.4334,5.3127,-0.86332,6.117,-1.6533,216,208,208,208,208,216,208,624,624,640,616,632,480,640,328,328,328,328,328,536,328,-
3.2467,2.8745,0.83799,4.2656,1.2556,5.0163,0.96852,4.5491,4.6177,2.9819,4.9808,1.8875,6.5021,2.3742,0.16562,1.6923,0.86881,-1.1551,-0.70496,-1.7916,0.22562,2.1431,1.9621,2.4224,2.8184,2.4978,3.0234,2.4358,2.1431,2.0977,2.4224,2.8184,2.4978,3.0234,2.4358,-1.3048,-1.2361,-2.8257,-1.4556,-1.8964,-1.4602,-2.1649,232,232,224,224,224,232,232,464,680,680,464,576,536,680,328,512,392,368,432,392,392,-6.1438,-4.2767,-1.7352,-7.3962,-2.0663,-5.4786,-0.92511,4.1093,3.4053,2.333,4.2512,0.95197,5.8817,0.84232,1.1675,-2.7364,-0.62073,1.0727,-1.4206,0.56508,-1.0471,11.282,11.377,10.45,11.429,9.1984,14.788,9.8182,11.282,11.377,10.45,11.429,9.1984,14.788,9.8182,7.503,8.2485,3.0505,6.7624,1.801,8.9813,2.1458,232,232,240,224,216,224,232,560,664,680,560,664,680,680,392,464,392,400,416,488,384,-6.9156,-6.0418,-1.4512,-6.641,-2.2057,-8.2273,-1.5829,4.8158,3.5296,5.1626,5.9475,3.4123,5.674,4.5454,1.1695,-2.2965,0.18864,-0.7456,0.043444,2.1566,0.7456,15.933,18.699,17.573,16.901,16.318,16.558,13.904,15.933,18.699,17.573,16.901,16.318,16.558,13.904,-2.665,-3.104,-4.8745,-3.2078,-4.9256,-2.54,-4.1293,216,224,232,216,224,216,232,664,680,664,656,656,632,680,352,376,376,376,376,376,376,-
4.3924,4.5922,2.1978,4.3262,2.6256,4.2246,0.62194,4.6121,5.3667,3.4101,4.7742,3.8899,4.4326,2.4643,1.3739,2.3106,0.47973,2.0201,-0.073582,0.45033,-0.25515,3.6223,1.5968,1.6025,4.1976,2.0635,2.5224,1.2274,4.6034,3.364,2.7425,4.6773,2.1228,4.411,2.3631,-0.43518,-2.1586,-1.458,1.0086,-0.53019,-1.2302,-1.8273,208,288,208,208,288,208,288,464,464,464,472,552,464,512,536,568,576,536,536,536,568,-8.9579,-8.3684,-5.1247,-9.6853,-5.148,-8.5536,-3.6542,6.181,8.1105,4.081,6.9165,3.0993,5.5608,4.4355,-3.8097,-0.44582,1.2499,-4.1934,-0.84151,-0.23693,2.0458,3.7504,5.519,6.3194,1.9637,4.6851,4.8893,7.6197,3.7504,5.519,6.3194,1.9637,4.6851,4.8893,7.6197,-9.1471,-6.3633,0.78331,-8.068,-0.27719,-5.5775,2.5345,312,312,312,312,312,312,232,624,624,592,624,592,624,592,456,408,456,448,360,456,464,-6.4619,-6.9649,-5.9058,-7.3035,-5.7989,-4.7243,-3.3813,4.5521,6.1934,1.2044,4.4676,2.2426,4.1139,1.1606,0.23607,3.534,-0.99525,0.31005,-1.6454,0.26158,-1.5622,4.3183,4.1245,2.651,5.8904,3.2216,5.2395,2.6944,4.3183,4.1245,3.6181,5.8904,3.2216,5.2395,2.6944,-7.0842,-7.2899,-5.0656,-7.9178,-6.4648,-5.9846,-1.6414,208,208,208,208,264,208,208,656,656,656,656,656,592,536,328,328,568,328,464,328,432,-
8.9339,8.5754,4.1831,9.4404,4.1257,8.937,2.3043,7.8828,8.4939,5.9421,9.0314,6.1007,8.192,3.9317,2.7317,2.868,0.5679,2.9408,1.0196,2.087,0.47236,4.4263,6.3202,5.0068,3.487,5.1711,4.7226,3.8988,4.4263,6.3202,5.0068,3.487,5.1711,5.2389,3.8988,-3.4533,-1.3792,-1.5171,-2.871,-0.54914,-3.5088,-1.5211,280,272,264,304,264,272,232,672,560,560,672,560,664,560,328,328,336,328,336,520,328,-5.0711,-2.8668,-3.375,-5.8626,-2.3652,-3.8964,-2.7905,8.5885,10.856,7.3035,8.3859,7.0439,8.0253,2.9832,3.2204,4.1659,1.1974,2.7744,0.79123,3.9345,0.38686,7.4343,6.0713,6.6204,7.0772,6.0415,7.2794,6.124,7.4343,6.278,6.6204,7.0772,6.0415,7.2794,6.124,-5.3355,-1.4927,1.5429,-5.7161,-0.89692,-3.4201,1.8107,208,208,208,208,208,208,208,600,664,680,600,592,664,600,328,504,384,328,328,336,424,-2.2531,-1.8069,-1.7487,-1.7518,-1.3474,-2.8875,-2.1289,10.089,9.849,4.9322,9.6641,3.249,10.71,0.89286,0.46871,2.1596,2.3453,1.5136,0.60591,-1.2567,-0.38558,6.6285,8.6005,6.6868,7.4972,3.3802,7.0851,2.2163,6.6285,8.6005,6.6868,7.4972,3.3802,7.0851,2.2163,-9.3089,-5.7735,-3.7732,-7.4842,-3.3531,-10.693,-4.0484,296,296,208,288,208,296,240,528,528,648,528,680,528,528,344,344,344,344,352,344,344,-
3.1081,3.0509,2.5475,2.96,1.9143,3.6867,2.3957,6.9386,5.5651,2.7934,7.0758,1.9742,7.172,2.9648,-0.54577,-0.18529,-0.17643,0.82254,-0.28944,0.73269,-0.042864,7.2397,3.9809,4.6203,5.6587,3.3613,5.0045,3.6221,7.2397,4.3261,4.6203,5.6587,3.3613,5.0045,3.6221,-0.81374,-0.18529,0.87656,-1.7752,1.0221,-1.2834,1.1425,280,272,288,280,256,280,288,608,504,584,592,608,608,512,408,560,408,424,408,400,408,-10.051,-12.029,-5.7097,-11.181,-10.372,-10.109,-4.3062,-2.962,0.003715,1.2937,-0.35746,-6.9007,-3.2657,-0.19453,-6.0956,-8.49,-4.1375,-4.6932,-13.495,-7.1604,-4.2529,-5.0712,-5.8793,-0.13967,-2.1572,-6.5343,-6.1965,0.15759,-4.2816,-1.0847,-0.13967,-0.16184,-2.0883,-3.2017,0.57374,-12.018,-9.9732,-3.1772,-7.4996,-9.6857,-9.6218,-1.7204,272,240,232,264,232,304,272,464,464,464,472,464,472,464,560,560,392,560,560,568,560,-7.4966,-9.041,-3.9637,-6.514,-4.4509,-8.537,-4.2268,7.5372,6.9301,6.3688,7.8,7.3175,8.0453,4.861,3.7994,2.0338,1.3376,2.0976,4.7006,5.2522,1.4943,11.039,6.5702,6.7362,9.2059,8.6559,6.7443,5.3859,11.039,6.5702,6.7362,9.2059,8.6559,6.7443,5.3859,-1.5243,-4.4821,-2.2241,-3.631,-5.5494,-5.5189,-1.4412,312,312,312,312,312,312,312,672,608,672,608,664,616,608,384,392,384,392,392,392,384,-
7.0465,6.7212,2.0696,6.9263,3.0355,6.7249,1.8995,4.2051,4.8676,2.6839,3.463,2.2779,4.5268,2.0687,0.86826,0.66797,-0.44101,1.0072,0.03248,0.79214,-0.30628,4.1883,3.0505,1.8623,4.6901,1.7504,4.7372,1.9482,4.1883,3.0505,2.1047,4.6901,1.7504,4.7372,2.2699,1.0619,0.44389,-0.058394,1.649,-0.0086771,0.98268,0.096152,280,264,264,280,256,280,256,528,528,464,496,528,472,464,408,416,504,328,408,408,504,-13.578,-12.766,-5.8006,-14.03,-5.2596,-10.661,-4.5366,7.304,6.7261,4.6605,4.9625,2.0852,7.6161,4.2599,-1.2318,-4.6893,-2.3686,0.99953,-1.311,-0.049121,-1.1907,9.3967,5.8268,5.28,9.2699,4.6682,9.3764,5.3696,9.3967,5.8268,5.28,9.2699,4.6682,9.3764,5.3696,-7.1679,-8.6882,-3.0191,-6.3548,-2.0381,-6.5568,-1.9058,280,280,280,280,280,280,280,584,584,608,544,608,552,608,352,352,400,344,392,352,392,-12.629,-12.526,-5.0635,-12.782,-4.8108,-13.193,-3.7546,4.4417,4.8762,4.3104,4.2381,2.2343,4.1295,4.0514,2.1592,1.2654,2.0657,2.6954,0.10735,-0.53643,1.916,7.7037,8.2726,9.0436,10.644,7.5266,7.135,7.9102,7.7037,8.2726,9.0436,10.644,7.5266,7.135,7.9102,-4.579,-3.5477,-3.0878,-1.693,-1.0318,-4.7442,-2.4641,208,256,256,208,248,208,256,560,632,680,616,680,616,664,368,384,392,376,392,368,392,-
-0.55153,-0.74404,-0.5791,-1.3935,-0.65553,0.45767,0.84078,5.679,5.4464,1.0805,3.9211,1.218,6.9222,1.15,2.9247,4.2614,0.21977,1.3474,0.27705,4.4988,0.63856,10.806,7.7043,5.2403,10.601,5.3511,9.7684,4.2619,10.806,7.7043,5.2403,10.601,5.3511,10.014,4.2619,4.7264,3.4743,1.2476,3.8911,0.42579,4.1763,1.1784,208,208,256,208,224,208,256,648,640,608,640,616,640,584,472,472,400,472,400,504,400,-15.907,-13.862,-4.6427,-14.988,-4.7995,-13.517,-3.1321,3.8422,1.4377,-1.4631,2.8164,-1.7886,4.7884,0.44188,-0.14796,-1.8915,-2.4368,-0.92624,-3.8095,0.41207,-1.9489,9.554,4.4759,4.5724,7.8863,4.2497,11.594,5.6125,9.554,4.4759,4.5724,7.8863,4.2497,11.594,5.6125,-6.7574,-2.5007,-1.9717,-6.5048,-2.1857,-3.4121,-2.0931,208,208,208,208,208,208,216,544,544,544,544,544,568,672,328,328,432,328,440,328,424,-6.7028,-5.7926,-1.4413,-7.004,-2.5436,-5.1927,-0.43444,5.1128,4.0315,0.58993,5.1733,2.1381,4.1459,0.58611,2.1156,1.2175,-0.32164,2.4782,0.56763,1.9214,-1.5888,9.6657,8.2029,4.6177,8.988,5.8042,10.071,3.8955,9.6657,8.2029,4.6177,8.988,5.8042,10.071,3.8955,4.0873,4.0662,0.23323,4.2667,-0.5421,5.0872,1.2351,208,208,208,208,208,208,208,472,544,552,520,552,480,552,352,352,352,352,368,344,344,-
0.92249,1.1674,1.3835,0.61505,-0.11646,2.2454,2.2323,4.0588,5.3103,2.9635,3.3471,1,4.5528,2.9496,1.3877,2.5817,0.37692,0.81636,-0.85741,2.7191,-0.68408,4.5308,5.0515,3.3525,2.6061,1.9372,3.4871,1.8957,4.5308,5.0515,3.3525,2.6061,1.9372,3.4871,1.8957,-1.6488,-0.62911,-0.26084,-2.6651,-1.0689,-1.6234,-1.9511,216,312,264,216,208,312,272,512,464,520,464,592,504,520,392,400,400,392,400,392,400,-10.944,-10.749,-5.8683,-12.185,-4.2381,-9.581,-4.9423,4.4569,1.556,0.024009,2.658,-0.076633,3.0958,0.42039,-4.0363,-2.0159,-1.6879,-3.8269,-1.3629,-3.0803,-1.5721,0.29544,6.657,10.752,-0.46623,8.6909,0.053474,10.03,0.29544,6.657,10.752,-0.46623,8.6909,0.053474,10.03,-7.2583,-3.8413,-3.1885,-6.2545,-2.3686,-6.7846,-1.5752,312,304,208,312,216,304,296,608,616,648,616,640,616,648,456,456,456,456,456,456,456,-7.192,-4.6611,-1.3481,-5.7417,-2.3098,-7.9758,-0.40167,7.3732,9.1263,6.3655,7.263,3.2587,5.44,6.8809,6.3378,5.4106,1.4312,5.8808,0.23666,4.2659,-0.14901,6.6103,8.0809,6.3606,6.2077,4.6756,4.5235,4.6565,6.6103,8.0809,6.3606,6.2077,4.6756,4.5235,4.6565,-1.1429,-1.0347,-2.2646,-1.1541,-2.8993,-2.7194,-2.8193,248,272,272,248,208,312,272,600,464,464,600,616,600,640,352,400,400,440,400,352,400,-
2.0846,3.3023,3.2747,0.19851,2.9993,1.3077,2.9462,10.09,11.295,7.3469,6.8378,4.6097,9.8189,6.7919,3.3538,3.5351,2.9207,0.4026,0.80059,3.4985,3.0243,2.783,3.0616,3.3145,1.4725,1.1306,2.1847,3.383,2.783,3.0616,3.3145,1.4725,1.1306,2.1847,3.383,-1.6192,-0.49721,-1.4337,-3.9981,-2.1172,-2.0246,-1.0511,312,312,280,312,280,312,288,600,600,664,600,656,472,664,336,344,336,328,336,336,392,-10.237,-9.7924,-3.9514,-14.341,-8.63,-8.2522,-3.1151,8.048,7.1669,3.9477,2.4799,-1.4065,9.3879,2.7264,2.4146,-0.81956,1.0269,-2.6269,-3.8829,4.6047,-0.2637,0.70633,-0.90947,5.1114,-1.5609,3.0118,2.1797,5.8809,0.70633,-0.90947,5.1114,-1.5609,3.0118,2.1797,5.8809,-11.979,-5.7311,-1.4443,-10.631,-1.1111,-11.381,-1.674,304,296,232,304,240,312,232,608,528,608,520,528,608,576,328,392,392,328,392,328,384,-6.0439,-7.058,-4.791,-10.508,-8.8632,-4.7392,-1.5947,14.382,13.452,6.0585,6.5042,-0.21322,15.607,6.1437,-2.3283,-1.6679,1.1787,-4.8556,-0.89689,-0.64213,1.8088,-0.54973,3.3705,7.5052,-2.1011,6.5442,-0.24085,7.0305,-0.54973,3.9947,7.5052,-1.3877,6.5442,-0.24085,7.0305,-6.7325,-1.6183,-1.4619,-8.8487,-1.4914,-7.9693,-1.2578,312,312,304,312,264,296,304,616,616,656,616,672,616,680,464,568,480,568,480,336,480,-
7.0284,6.9648,3.2438,6.4525,3.1898,6.086,2.7813,8.4953,7.0174,3.4925,7.5415,2.8821,6.7174,3.1336,4.2541,1.3332,1.5473,3.8758,1.9127,2.9417,1.9107,3.5095,0.8262,1.7673,2.3659,2.5855,3.0948,2.5931,3.5095,0.8262,1.7673,2.3659,2.5855,3.0948,2.5931,-6.3473,-4.5662,-2.8151,-6.5406,-2.3413,-5.3653,-1.9845,312,312,312,312,312,312,312,552,552,544,552,552,552,544,360,360,328,328,328,360,328,-11.064,-9.7697,-4.051,-10.76,-5.001,-8.7398,-4.1166,-4.0245,-1.1393,1.2988,-4.28,-0.64992,-1.3856,1.3997,-9.9061,-9.9755,-4.5504,-8.6403,-5.1143,-6.6614,-4.8772,2.9575,5.9468,9.1917,3.0095,9.8648,3.4973,9.903,2.9575,5.9468,9.1917,3.0095,9.8648,3.4973,9.903,-7.8485,-0.33473,-1.4663,-6.4694,-1.0846,-6.5689,0.68994,208,240,240,208,208,208,208,536,528,648,536,648,536,648,392,392,344,384,344,384,384,-15.982,-11.965,-3.0556,-14.538,-2.8501,-12.535,-3.9102,12.321,12.062,6.401,12.373,5.6068,9.87,6.6801,3.0465,3.0741,0.63232,3.3897,0.47428,3.2499,0.73442,0.3726,1.0077,2.34,1.529,2.8229,2.2598,3.8101,0.3726,1.4382,2.34,1.529,2.8229,2.2598,3.8101,-4.9273,-3.1777,-2.4434,-4.6558,-3.1945,-4.2264,-2.303,312,312,224,312,224,288,224,528,464,672,536,672,560,560,328,512,336,424,336,424,336,-
2.7516,3.7001,2.0542,3.3351,5.216,4.1506,1.891,3.6769,5.8298,4.7486,3.9944,6.5803,4.3937,3.9212,1.8719,4.4084,3.035,1.3931,4.3625,2.0812,2.6988,2.998,5.5491,4.476,1.8663,5.3661,3.4929,4.3128,3.7144,5.5491,4.476,3.0152,5.3661,3.4929,4.3128,-0.78,1.4741,0.99669,-0.36782,0.37723,-1.2071,0.98037,312,240,272,304,240,304,272,504,640,640,504,632,504,648,576,344,392,576,392,344,352,-8.2586,-6.04,-2.2549,-8.1752,-1.9899,-8.1329,-2.4926,7.0588,3.8828,1.8418,4.9874,1.2314,7.3077,1.9833,-1.7019,0.13748,0.27897,-1.9638,0.038414,0.21163,0.099828,-1.2765,4.262,5.5872,-2.0317,8.0161,0.66477,5.6546,-1.2765,4.262,5.5872,-2.0317,8.0161,0.66477,5.6546,-5.962,-0.022811,0.87391,-6.0144,0.38675,-4.0454,0.77183,312,264,240,312,232,312,256,520,552,568,496,680,520,632,368,448,440,368,416,376,408,-4.3709,-1.4938,0.82526,-3.4274,0.73434,-4.9637,0.00064023,7.259,4.188,2.107,6.1552,1.3003,5.1959,2.3644,2.2375,-0.11773,0.61996,1.7995,-0.83593,0.56276,0.51666,1.949,6.8902,6.0021,1.1225,3.5253,0.080029,6.2151,1.949,6.8902,6.0021,1.1225,3.5253,1.1398,6.2151,-6.0355,-0.16212,-0.31222,-6.0408,-1.2077,-6.2343,0.82184,312,224,224,312,224,224,224,480,480,656,488,608,480,608,328,376,376,328,376,560,376,-
3.2363,1.8009,0.363,2.9555,1.548,2.8436,1.2101,4.7025,4.6454,3.8625,5.5753,3.9834,3.8603,3.9967,1.1046,1.1477,-0.26737,1.4331,0.31005,-0.36968,-0.4229,4.2477,4.0923,3.7659,5.0309,3.0528,1.3037,2.8027,4.2477,4.0923,3.7659,5.0309,3.0528,1.3037,2.8027,-0.80052,0.0063538,-2.3042,1.3172,-2.5802,-2.1326,-1.6538,248,256,248,248,248,248,256,520,680,680,544,680,544,680,376,376,384,376,376,376,384,-3.8636,-5.4251,-3.3372,-4.4968,-2.2732,-4.4163,-3.4467,4.0914,1.1879,3.4598,3.3647,2.5139,3.5585,3.4608,0.43099,-3.3727,-0.57991,1.3009,-0.036802,0.72472,-0.049542,5.2861,2.091,5.2462,4.7179,5.9705,5.9478,5.8275,5.2861,2.091,5.2462,4.7179,5.9705,5.9478,5.8275,-5.7716,-3.1972,-0.51197,-6.7984,0.1189,-6.8962,-0.63838,288,288,256,224,256,224,256,568,544,544,600,568,568,544,352,384,392,352,384,352,384,-7.0932,-6.1044,-4.4062,-5.9316,-3.8054,-5.1654,-4.0527,3.7809,3.2137,2.023,4.5143,2.5273,4.6653,3.1666,1.2599,0.92792,0.032707,2.319,1.0376,2.3192,1.1823,4.185,4.9567,4.2545,4.5686,2.7323,6.3239,4.409,4.185,4.9567,4.2545,4.5686,2.7323,6.3239,4.409,-4.7954,-1.7861,-1.8912,-5.3949,-3.2445,-3.2294,-2.1288,304,224,312,224,312,224,224,568,504,512,576,504,568,512,328,408,408,328,328,328,328,-
3.2459,2.7748,0.91339,3.3431,0.75365,2.5617,0.66534,3.6621,4.8001,2.4784,4.0236,1.3836,3.6926,2.1798,-1.1734,-0.67024,-1.1674,-0.33863,-2.0729,-1.4154,-1.0498,3.977,3.4341,2.8473,3.8963,2.5863,3.5474,1.5727,5.5535,4.8866,4.8872,4.8265,3.7679,5.5628,3.5816,2.0644,1.2685,1.3573,0.43328,0.17431,1.7832,0.67676,216,304,216,304,304,216,296,504,512,512,504,512,488,512,536,544,560,568,560,536,560,-6.0249,-6.4252,-4.7591,-5.9331,-4.7061,-6.1191,-4.1012,3.8693,2.466,0.86687,2.4886,0.71985,3.2229,1.0794,-3.7068,-5.5582,-4.3083,-4.5539,-3.6337,-0.57046,-2.682,3.5758,0.71072,5.3325,3.0701,4.1291,3.6604,4.3445,3.5758,0.71072,5.3325,3.0701,4.1291,3.6604,4.3445,-3.7628,-4.187,-0.11748,-3.3348,-0.71,-2.4165,-1.0707,264,272,272,264,272,264,272,552,560,648,552,648,552,656,384,400,400,360,408,384,400,-6.0845,-5.2625,-4.3835,-6.3045,-3.5879,-6.1163,-5.8284,1.649,0.092973,-1.1831,3.034,-0.011052,2.8854,-2.8509,-1.1799,-1.0366,-1.7974,0.61641,-3.4245,-0.47846,-3.7823,7.4651,6.3451,6.7931,6.1452,5.5475,7.2005,5.9625,7.4651,6.3451,7.1102,6.1452,5.5475,7.2005,5.9625,0.6829,-0.17455,2.1411,-0.63204,1.386,-0.44378,1.9596,208,208,224,208,232,208,224,536,536,656,536,536,536,656,480,480,512,480,472,352,480,-
1.3771,0.60187,1.8376,1.2453,2.1269,2.0729,3.4543,8.5799,8.2538,5.0211,9.5388,3.7377,8.2909,3.7664,5.9044,5.7534,2.3821,6.4402,0.3756,6.6905,1.1412,8.866,8.5104,6.1707,9.955,4.7538,11.24,4.7704,8.866,8.5104,6.1707,9.955,4.7538,11.24,4.7704,2.8787,1.722,-0.37147,5.2022,-1.9912,4.23,-2.3094,280,280,296,272,296,272,304,680,680,680,568,680,680,680,368,368,368,360,368,432,368,-3.1093,-3.2288,-0.96999,-2.2758,-0.12123,-3.8323,-1.3486,14.455,12.06,7.9816,15.046,8.1368,11.63,6.3753,7.6014,5.6609,6.0071,6.3807,6.9415,6.9108,4.1086,9.7559,8.5031,8.8464,9.2436,10.274,8.3452,6.7294,9.7559,8.5031,8.8464,9.2436,10.274,8.3452,7.1249,4.098,2.6652,2.129,3.0132,2.721,2.6667,0.72037,312,312,312,312,216,312,312,536,464,624,464,624,464,624,328,328,344,328,376,328,504,-5.2097,-6.1732,-4.7594,-6.246,-6.479,-5.6174,-5.2692,9.7871,6.9432,4.2263,8.3038,0.53392,11.362,6.0644,3.4986,1.487,-0.92675,4.2656,-2.225,5.372,0.18693,4.7368,11.105,8.7115,5.5911,6.1391,6.5023,7.2615,7.1669,11.346,8.7115,7.4972,6.1391,9.9805,7.2615,0.81165,5.1142,0.28573,1.2909,-2.0966,1.9092,-2.6747,248,240,248,240,248,248,248,464,664,664,464,664,464,624,560,560,480,560,480,560,448,-
